timestamp,B1,B2,D1,D2,F1,F2,H1,H2
2022/10/27-05:36:30,536.3430786,757.395813,491.118103,449.5690308,524.0264893,410.08255,392.2818909,300.4881897
2022/10/27-05:37:00,536.2070313,755.5482788,490.5480347,443.8311157,522.4761047,408.6878967,391.5130005,301.5205688
2022/10/27-05:37:30,536.7973022,754.1150513,492.4008789,442.0543213,522.5929871,408.3743591,391.8342285,301.9698486
2022/10/27-05:38:00,537.3193359,752.8231812,491.6721191,443.2875977,522.9408875,409.3375854,391.9312134,301.2756653
2022/10/27-05:38:30,536.1002808,753.8690796,490.5639038,443.7226563,522.1188354,408.7802734,391.7979126,300.7532349
2022/10/27-05:39:00,536.2976685,755.0662842,488.9455566,441.0328979,522.2897644,410.132782,390.8534851,299.5898438
2022/10/27-05:39:30,535.6801147,754.0636597,488.7835083,442.2559814,521.8925171,408.2540588,391.7767029,299.9543762
2022/10/27-05:40:00,535.364502,753.8617554,489.7289429,444.5499878,520.9992676,407.6403809,392.0777283,299.5648804
2022/10/27-05:40:30,534.9541016,754.5025024,491.0162354,444.6462402,521.0906067,405.4373169,392.3526001,299.4799805
2022/10/27-05:41:00,534.9124146,756.6399536,491.5206909,444.6029663,519.9934082,406.3964539,393.4918518,299.460022
2022/10/27-05:41:30,534.4484253,755.3539429,493.4824219,443.4438477,519.3288269,404.6826477,395.2839355,299.4119568
2022/10/27-05:42:00,534.7075195,755.3068848,492.4526367,442.4797363,517.369751,404.612793,395.065155,300.431366
2022/10/27-05:42:30,535.1083984,756.1453857,493.7492676,442.3619385,516.5558777,402.6908875,395.3134155,298.8073425
2022/10/27-05:43:00,536.0269165,754.6636963,494.5452881,441.2540283,517.2197571,402.743988,397.749115,298.2114563
2022/10/27-05:43:30,536.3929443,755.3999634,495.6340332,437.1054077,516.1827087,400.90448,398.2444763,298.2695618
2022/10/27-05:44:00,536.2300415,754.9398193,497.4568481,433.5147095,515.0769043,402.3195496,397.4733887,297.885376
2022/10/27-05:44:30,535.2356567,756.6228638,498.7531738,433.0378418,516.3798218,402.2972412,398.8736572,297.6558228
2022/10/27-05:45:00,535.3984985,754.2279663,499.7675171,438.118042,515.9768677,401.4904785,397.3789063,297.0024414
2022/10/27-05:45:30,535.4177246,753.3684082,501.1494751,435.7023315,516.7559204,403.9478149,397.369812,296.1016846
2022/10/27-05:46:00,533.954895,752.4407349,501.373291,435.7838745,517.3648987,402.6853943,396.0701904,294.3874207
2022/10/27-05:46:30,531.1830444,751.1467285,501.3145752,437.0958862,517.0436401,404.5830994,396.8263855,293.9582825
2022/10/27-05:47:00,529.5708008,752.1860352,499.7196655,437.151123,516.9666138,404.4674683,396.2642822,294.6106873
2022/10/27-05:47:30,529.6377563,751.1955566,499.1657104,435.1533203,518.3013916,400.1766663,396.3070679,295.2227173
2022/10/27-05:48:00,530.475708,749.7144775,501.1429443,436.3860474,519.0176697,400.2379456,395.6418457,293.8279419
2022/10/27-05:48:30,530.2458496,749.2427979,502.4602661,437.5325317,518.8751221,402.2806091,394.5583801,293.8553772
2022/10/27-05:49:00,528.9208984,747.7351685,501.1516113,440.7782593,517.8344421,402.0433044,395.0396118,294.5152588
2022/10/27-05:49:30,528.947937,748.7010498,500.5496826,439.3062134,517.2398071,402.5848694,393.8060303,293.711731
2022/10/27-05:50:00,529.6781616,748.7359619,500.1281128,439.2533569,515.9499512,403.5315552,392.8810425,293.276123
2022/10/27-05:50:30,529.8901978,747.9397583,499.758728,441.2684937,516.8058472,400.8963928,393.7908936,293.276123
2022/10/27-05:51:00,528.1776733,747.2271118,498.2753906,439.836731,516.3577271,400.2156982,395.5174561,293.9989014
2022/10/27-05:51:30,527.0275879,747.3036499,497.4807739,439.4261475,517.9135742,398.3963623,394.7983398,293.9225769
2022/10/27-05:52:00,526.8230591,749.3312378,496.3870239,439.3709717,520.2458191,399.5826111,393.8372498,291.6877441
2022/10/27-05:52:30,526.6853027,749.8028564,495.3713989,439.7286987,518.9279785,401.0957031,393.4998169,292.9002991
2022/10/27-05:53:00,526.1276245,749.5535889,495.0267944,440.4780884,519.5172729,400.3244324,391.8816833,292.0915527
2022/10/27-05:53:30,525.5757446,749.9018555,493.3094482,438.6628418,518.5805054,399.9129333,390.6655884,291.6777954
2022/10/27-05:54:00,525.7670288,749.9300537,493.5134888,436.7097168,515.8085938,397.9086609,389.6812744,295.4843445
2022/10/27-05:54:30,527.7073364,751.5888062,493.5980225,435.1654663,515.1106567,398.7421875,388.4110413,295.1089172
2022/10/27-05:55:00,527.7056885,752.3572998,494.3110962,436.0501709,514.7491455,396.0327148,389.2786255,295.792572
2022/10/27-05:55:30,528.2982178,752.0628052,493.3853149,436.2012329,514.7808533,396.3543396,391.1321411,293.9457703
2022/10/27-05:56:00,527.5012207,752.2307739,494.1311035,434.0056152,515.6835327,396.1347046,391.7341614,294.9785461
2022/10/27-05:56:30,529.1715088,751.8810425,492.6070557,434.8422241,515.508606,396.1182861,392.5415649,294.2006226
2022/10/27-05:57:00,528.9572144,750.2001343,492.9387207,434.6983032,514.7385864,396.4718628,393.834259,295.8414612
2022/10/27-05:57:30,527.8815918,749.2510376,493.9273071,432.9992676,516.1220093,399.0237122,395.0623779,293.4487
2022/10/27-05:58:00,528.6038818,749.062561,491.800293,431.6514282,517.1109009,398.9512024,394.2801514,294.0586548
2022/10/27-05:58:30,527.5758667,749.9006348,490.3560181,433.5505981,516.9896545,399.6540833,393.8585205,293.9217529
2022/10/27-05:59:00,528.0344849,747.2150269,491.7255249,432.918457,516.84729,400.0497437,394.0549316,294.2296753
2022/10/27-05:59:30,528.6800537,747.0429688,491.9196777,432.1139526,517.9606934,401.7739563,393.7423096,292.9883118
2022/10/27-06:00:00,529.6626587,746.0112305,492.3185425,430.8209839,519.6268921,400.6215515,392.3696594,292.9584045
2022/10/27-06:00:30,529.6530762,746.757019,491.6473999,430.5463257,521.0778503,400.4597473,391.9301453,290.5855408
2022/10/27-06:01:00,527.4382935,745.7344971,490.7484131,431.8740845,520.6858826,399.8965149,391.4563599,290.4887085
2022/10/27-06:01:30,527.0600586,746.1943359,491.3480835,430.866394,521.3072205,401.2909851,394.2194824,291.2642822
2022/10/27-06:02:00,525.9061279,747.3024292,491.4581299,431.7807007,522.087738,400.7890015,395.007782,292.6747131
2022/10/27-06:02:30,526.2503052,746.9178467,490.6748047,432.0847778,524.1477051,400.7805481,394.3854675,290.2923889
2022/10/27-06:03:00,524.4633789,746.0640869,491.0578003,433.9768677,524.0033264,400.1836243,394.8384705,288.2181702
2022/10/27-06:03:30,524.4403687,747.0166626,491.2913818,435.4866943,521.8891602,400.4847107,392.7840881,288.0765076
2022/10/27-06:04:00,523.7114868,747.0979614,492.1392212,435.585144,520.1818542,401.2353821,394.8618164,285.9324036
2022/10/27-06:04:30,524.6578369,748.7815552,493.4530029,435.8585205,518.4792786,400.3063354,394.6403503,285.5054321
2022/10/27-06:05:00,524.9171143,748.1086426,494.0707397,436.6307373,518.3857727,401.8714905,396.3070679,286.5969238
2022/10/27-06:05:30,524.8428345,748.8143921,493.524353,437.2470703,517.2148132,402.7732239,396.8368225,287.9721985
2022/10/27-06:06:00,522.9942627,749.1206055,492.7095337,436.836853,518.5602417,403.7477722,397.8589783,288.2018127
2022/10/27-06:06:30,522.8435059,749.3934937,492.7680054,434.765564,518.0662537,406.2376709,398.2608643,289.893219
2022/10/27-06:07:00,524.0836792,747.5253906,492.9498901,435.055542,516.3374939,406.7970581,398.035553,291.6656799
2022/10/27-06:07:30,524.8085327,746.9156494,490.8459473,438.0939941,517.0136719,406.71875,397.4154053,291.1102295
2022/10/27-06:08:00,524.6063843,746.5413818,489.8088379,437.163147,515.9701538,406.9592285,398.5131226,292.6167603
2022/10/27-06:08:30,524.367981,746.6419678,488.8057251,432.3699341,514.8002319,404.6975403,397.7937012,294.0686646
2022/10/27-06:09:00,524.6735229,746.8058472,489.8434448,437.4821167,514.7973022,404.1361084,396.8603516,295.0797424
2022/10/27-06:09:30,524.7495117,746.8894653,489.380188,435.5037842,515.6960754,403.3400879,395.8847046,293.2678528
2022/10/27-06:10:00,523.7114258,748.5891113,489.5598755,433.37146,514.1688232,402.3293762,394.6524658,292.5105591
2022/10/27-06:10:30,521.7716675,747.1763306,488.0420532,430.3092041,513.7528687,399.5981445,393.637085,291.8710632
2022/10/27-06:11:00,522.9578247,746.8464966,484.7828979,432.1307373,514.0035706,398.3606873,393.0730286,291.20224
2022/10/27-06:11:30,523.0666504,746.7662354,484.758606,435.6955566,514.3956604,397.6583557,388.9267273,291.60849
2022/10/27-06:12:00,522.9350586,744.6786499,485.487793,434.7269897,515.3221436,398.9571228,387.9450684,291.6473694
2022/10/27-06:12:30,523.0856323,743.8380127,485.7364502,432.9949341,515.5172729,399.8938293,387.3963013,291.6432495
2022/10/27-06:13:00,523.1929932,742.5021973,486.1369629,434.8421021,514.3351135,400.547699,386.6365051,289.6049805
2022/10/27-06:13:30,524.4557495,741.7995605,484.1296387,435.4484863,514.4734497,399.5787659,387.565033,288.7926941
2022/10/27-06:14:00,525.5739746,740.1658325,484.4408569,436.2996826,514.2092896,399.995575,388.3595581,290.0730896
2022/10/27-06:14:30,525.7953491,740.0826416,484.7807007,435.3933716,515.5115051,400.3038025,389.1294861,291.8338928
2022/10/27-06:15:00,524.5075073,740.1658325,484.0038452,434.7701416,515.4336853,400.2242737,389.3232117,291.7153931
2022/10/27-06:15:30,525.2420044,739.5096436,484.4046021,433.7999878,514.8934326,399.0546875,391.7584534,290.4042053
2022/10/27-06:16:00,525.3659058,738.3778076,484.7504272,432.6835938,514.7531433,397.5877686,392.4342041,285.9993286
2022/10/27-06:16:30,524.2493896,738.510498,485.1914673,430.0333862,514.1496277,397.8577881,390.5788269,286.5922546
2022/10/27-06:17:00,522.8739624,737.3363037,485.5678101,428.4130859,514.352356,398.8985596,393.791748,287.9250488
2022/10/27-06:17:30,522.4492188,736.5939941,485.9353638,430.2828979,514.2399902,398.5920105,392.3492737,288.1396179
2022/10/27-06:18:00,521.6420898,737.770813,485.3602295,428.6598511,515.1616211,399.9397888,393.6135864,287.8540649
2022/10/27-06:18:30,521.2741699,736.9856567,485.6948853,420.6411133,515.4788513,401.9399109,393.1081543,289.5488281
2022/10/27-06:19:00,519.8321533,738.0950317,487.3110962,427.3557739,515.2663879,401.7139282,391.5492554,287.6654358
2022/10/27-06:19:30,520.1675415,736.2240601,487.9303589,425.9586182,516.1807251,400.4335022,388.1410217,284.8015442
2022/10/27-06:20:00,519.6246338,735.1703491,488.8869019,427.0188599,517.2434998,400.6899414,386.6124573,286.1592407
2022/10/27-06:20:30,519.8886719,733.8140259,489.0099487,425.5083618,517.149231,402.1185303,386.2254333,287.4047852
2022/10/27-06:21:00,519.5494995,732.4329834,489.0554199,424.927002,517.522644,401.2562866,385.484314,287.6892395
2022/10/27-06:21:30,520.3097534,733.0584717,489.913147,424.6220093,518.861084,401.6887512,385.2521667,288.2524109
2022/10/27-06:22:00,521.0537109,733.7798462,490.4051514,424.8710327,518.542511,401.6456909,386.2659302,290.1078796
2022/10/27-06:22:30,521.0663452,734.8569946,492.0724487,423.6824341,517.3570251,403.8120728,387.9788208,290.058197
2022/10/27-06:23:00,520.7843628,736.4818115,490.770752,420.6959229,515.3586731,403.5886536,388.5778809,289.0222168
2022/10/27-06:23:30,520.3440552,736.2828369,489.5581055,422.7734375,515.4220581,405.4158325,388.0279236,290.5667114
2022/10/27-06:24:00,520.4908447,738.0292358,490.7772217,425.4099121,516.8702698,402.4813538,387.8869019,290.1749878
2022/10/27-06:24:30,520.937439,737.8728638,492.0466309,425.3568726,516.4874573,403.2323608,386.2822571,289.4752502
2022/10/27-06:25:00,519.6429443,735.5828857,491.2577515,427.1989746,516.1441956,404.1556091,386.8996887,288.2598267
2022/10/27-06:25:30,518.6333618,736.3757324,492.0070801,426.7221069,516.4278564,404.8774719,388.4295654,287.8728943
2022/10/27-06:26:00,519.6544189,735.8791504,492.6296387,428.6605835,514.962677,404.8066406,386.5941467,287.6651001
2022/10/27-06:26:30,520.3764648,735.4508057,492.527771,428.8720703,515.069397,405.1959534,389.5623474,289.0693665
2022/10/27-06:27:00,520.6152954,733.4813232,491.0349121,426.6261597,515.1356812,404.522644,387.3303223,287.8774719
2022/10/27-06:27:30,519.6390381,732.3619995,489.3519287,429.8884888,514.4100342,404.7181702,386.8306274,285.4907227
2022/10/27-06:28:00,519.4143677,732.1143188,487.34729,432.0808716,512.6063538,404.8774109,388.9368896,284.80896
2022/10/27-06:28:30,518.2714844,732.302124,484.2567749,433.9321899,512.6417236,403.8132019,390.5081787,284.7990723
2022/10/27-06:29:00,516.6522827,732.149231,483.5795898,432.715332,512.1167297,402.9727173,390.5869446,283.6354675
2022/10/27-06:29:30,518.1694946,731.4515381,483.6546021,430.565918,511.95047,401.8730164,390.0770569,282.514801
2022/10/27-06:30:00,519.3685303,732.430603,483.8590698,433.2393799,512.7608032,402.1157837,390.0842285,284.6295471
2022/10/27-06:30:30,520.4514771,734.6765137,482.5505981,433.6758423,513.4608459,403.2155762,389.0821838,286.2981873
2022/10/27-06:31:00,519.637146,733.8894043,483.2749023,432.6338501,512.9989319,402.8358765,388.4503479,286.6490784
2022/10/27-06:31:30,517.6650391,733.7900391,485.3699951,432.0593262,513.0862122,402.3976135,388.467865,286.4183655
2022/10/27-06:32:00,517.1054688,733.4199219,483.104248,434.2531128,512.5583496,400.9593201,388.512085,285.2190857
2022/10/27-06:32:30,517.7525635,735.0567017,483.2439575,435.4150391,510.4131775,400.4333801,387.6853638,284.3305664
2022/10/27-06:33:00,518.1580811,735.0588379,483.9865723,435.5349121,510.0923462,401.5604248,384.9875183,283.0844116
2022/10/27-06:33:30,517.210144,734.7834473,483.7264404,433.3978882,510.512207,400.8043823,384.4709473,283.5550537
2022/10/27-06:34:00,519.2492065,733.0793457,481.8911133,430.6688232,510.2877197,400.4669189,384.6745605,284.8621521
2022/10/27-06:34:30,520.2247314,735.0702515,482.446167,429.9989624,511.3258667,400.5812683,386.9129944,285.4497375
2022/10/27-06:35:00,521.3930054,735.5112915,482.7283325,430.3843994,512.6910095,399.783783,388.7937622,285.8617249
2022/10/27-06:35:30,521.2099609,736.4487915,483.6235352,431.3032227,513.1364136,400.1686401,389.2901306,286.135498
2022/10/27-06:36:00,521.0060425,736.6956177,482.9400635,430.9588623,513.5456543,398.4934082,389.4767151,285.1596375
2022/10/27-06:36:30,520.9730225,737.0723877,481.8577271,429.0776978,515.6211548,399.624939,388.0302124,284.5671692
2022/10/27-06:37:00,521.3643799,736.9736328,480.6611328,428.0855713,516.1768494,401.4851685,389.5948181,286.0849304
2022/10/27-06:37:30,520.8687134,736.0725708,481.2790527,426.178833,516.4133911,402.2973022,390.9302063,287.2644348
2022/10/27-06:38:00,519.786438,736.184082,479.7373047,427.3242188,516.0057068,402.4534912,391.9603271,288.9489136
2022/10/27-06:38:30,520.7271118,736.1504517,479.1999512,427.7075806,514.3256836,403.7545166,390.6080933,282.5915833
2022/10/27-06:39:00,520.7487183,736.258606,477.2038574,425.8308105,515.3202515,403.0352478,389.394989,283.519043
2022/10/27-06:39:30,522.8935547,735.8979492,477.6502686,425.6104126,513.7280273,402.1226501,386.9886169,282.1731567
2022/10/27-06:40:00,522.725769,735.1107788,478.9920044,428.6087646,514.1334534,401.7363281,385.4921265,282.6700134
2022/10/27-06:40:30,523.8395386,737.1577148,481.0220947,429.4962158,513.5966187,402.8638916,382.9325562,282.230072
2022/10/27-06:41:00,521.9133911,736.3059082,482.8242188,427.574707,513.5148926,403.5758057,383.4876404,281.0741882
2022/10/27-06:41:30,522.3480835,737.4281616,482.8543701,428.723877,514.2757263,404.3504333,382.0943909,283.6962891
2022/10/27-06:42:00,521.4328613,738.1889648,482.2984619,430.5922852,513.4033813,404.1549377,381.6026306,284.7531128
2022/10/27-06:42:30,519.7064819,736.9764404,481.8226929,431.6810913,513.3170776,406.065918,381.996521,285.209198
2022/10/27-06:43:00,517.7887573,737.6738892,481.2029419,430.6061401,512.6064758,405.2387695,380.6222839,285.2988281
2022/10/27-06:43:30,517.6365967,735.4970703,481.2381592,432.2623901,512.8667603,404.3616028,382.1806335,285.4302368
2022/10/27-06:44:00,518.7807617,735.7351685,481.4620361,431.223938,511.7982178,405.2611084,380.5726929,284.5874329
2022/10/27-06:44:30,518.7255249,735.8588867,481.2151489,429.4624634,511.0974731,405.4902954,380.1976318,283.2292175
2022/10/27-06:45:00,519.4570313,736.4326172,480.5717773,428.2457275,509.9312134,405.1103516,379.7676697,281.6842651
2022/10/27-06:45:30,520.4343262,738.4494629,480.6372681,428.1381226,509.4689941,405.9906311,377.4556885,280.5515442
2022/10/27-06:46:00,520.7772827,739.1418457,480.5142822,426.5466919,510.585144,407.0358887,378.6028137,281.6793213
2022/10/27-06:46:30,520.7220459,737.2963257,478.6829834,426.7258301,510.5179749,406.3426514,381.2496948,281.8407288
2022/10/27-06:47:00,520.0437622,736.631897,479.1171265,426.2098999,510.2304688,405.1437073,379.2451172,280.8979797
2022/10/27-06:47:30,519.9332886,735.3684692,480.3459473,426.0074463,509.1292725,404.1046753,378.1358337,281.1150818
2022/10/27-06:48:00,520.197937,736.1829834,478.9388428,426.8841553,509.8269043,404.7945251,378.1809998,280.2573547
2022/10/27-06:48:30,520.8287354,735.9542236,476.3746948,426.3503418,509.8564453,407.5283203,376.8017273,277.9202576
2022/10/27-06:49:00,519.5922241,737.1190796,476.3046875,424.1286011,509.8882751,406.8568726,377.3497009,280.2201538
2022/10/27-06:49:30,519.6112061,736.5859375,477.0817261,427.1841431,510.6601868,408.1099548,376.1545105,280.509552
2022/10/27-06:50:00,519.4282837,734.7598267,477.8848267,429.4938354,509.4418335,406.040802,376.8143616,281.3382874
2022/10/27-06:50:30,519.9598999,733.7862549,478.1358032,429.1853638,510.2208557,405.6830444,378.4526367,282.2120056
2022/10/27-06:51:00,519.5331421,732.3361206,478.3485718,426.2845459,510.1038513,404.9761047,379.5701294,281.3531494
2022/10/27-06:51:30,519.7522583,730.93927,478.7770996,426.592041,509.8158264,405.875824,378.6389465,281.9347839
2022/10/27-06:52:00,519.0551147,730.4606934,478.9237671,427.0651855,509.9024658,408.5348816,376.0626831,282.9126892
2022/10/27-06:52:30,519.4436035,729.3693237,478.427002,429.5209351,509.9254761,408.3477783,375.1645203,281.9261169
2022/10/27-06:53:00,519.5814819,729.4082031,477.5966187,427.4934082,509.6723022,406.9380188,374.049408,280.8286133
2022/10/27-06:53:30,520.4951782,732.2348022,479.2963257,427.2921143,509.7950439,406.677948,374.5027771,279.4560242
2022/10/27-06:54:00,518.9084473,733.5925903,477.7605591,426.8582764,510.6978149,404.8838806,376.06427,279.131073
